iso3,country,region,income_2022,best_four_pathway_screen,ad_screen_avoided_ch4_tpy,ad_screen_avoided_grid_tco2e,ad_screen_process_tco2e,bio_cng_screen_avoided_ch4_tpy,bio_cng_screen_avoided_diesel_tco2e,bio_cng_screen_upgrading_electricity_tco2e,bio_cng_screen_process_tco2e,compost_screen_avoided_ch4_tpy,compost_screen_process_tco2e,prevention_screen_avoided_ch4_tpy,prevention_screen_avoided_upstream_tco2e,scenario,adjusted_first_pass_ch4_total_tpy,methane_adjustment_ratio,first_pass_ch4_total_tpy,ad_capture_sens_net_gwp100_benefit_tco2e,bio_cng_capture_sens_net_gwp100_benefit_tco2e,compost_capture_sens_net_gwp100_benefit_tco2e,prevention_capture_sens_net_gwp100_benefit_tco2e,best_pathway_landfill_capture_sensitivity
CYM,Cayman Islands,L. Amer. & the Caribbean,HIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
CHL,Chile,L. Amer. & the Caribbean,HIC,Prevention,91783.75812366587,137958.48829020315,144765.21272947325,91783.75812366587,317938.01074828516,32690.993400767864,144765.21272947325,91783.75812366587,66303.71068557024,45891.879061832944,1461507.215699565,moderate_capture,111620.17987790919,0.48644850531187217,229459.3953091647,1207620.832632382,1354909.3616896956,1148123.8463860815,2068720.9942353908,Prevention
COL,Colombia,L. Amer. & the Caribbean,UMIC,Prevention,131021.2842191779,113244.03399736702,219145.8624857962,131021.2842191779,481295.1832057507,26834.593608309,219145.8624857962,131021.2842191779,100370.68706106172,65510.64210958895,2212432.484813999,moderate_capture,162949.7093702507,0.4974755371735224,327553.21054794476,1666991.0094598983,2008207.565059973,1672522.1508872658,3098878.9037881624,Prevention
CRI,Costa Rica,L. Amer. & the Caribbean,UMIC,Prevention,8941.663554290742,1423.820230200104,23092.425197628516,8941.663554290742,50716.32605830317,337.39205413326323,23092.425197628516,8941.663554290742,10576.52906014767,4470.831777145372,233134.3657637253,moderate_capture,17551.792062184508,0.7851689769187128,22354.158885726854,169294.89266913902,218250.00644310884,180386.96857641978,328616.11458200903,Prevention
CUB,Cuba,L. Amer. & the Caribbean,UMIC,Prevention,23346.07676024764,141929.6417070254,86717.83482210187,23346.07676024764,190452.49462838788,33632.007989661346,86717.83482210187,23346.07676024764,39717.5130883713,11673.03838012382,875477.8785092867,moderate_capture,58365.19190061911,1.0,58365.19190061911,690225.0947636593,705115.9396953605,595295.7747903646,1192984.5224486545,Prevention
CUW,Curaçao,L. Amer. & the Caribbean,HIC,Prevention,584.2765099855538,,1125.5716735102092,584.2765099855538,2472.0166681148794,,1125.5716735102092,584.2765099855538,515.5214929691457,292.138254992777,11363.442166843772,moderate_capture,1003.6577734672563,0.6871115003353955,1460.6912749638846,,,10404.275082354605,16823.340454505647,Prevention
DMA,Dominica,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
DOM,Dominican Republic,L. Amer. & the Caribbean,UMIC,Prevention,25955.394397859694,109844.29881337908,74079.20148439454,25955.394397859694,162695.12207869434,26028.98373361743,74079.20148439454,25955.394397859694,33928.91047808591,12977.697198929847,747881.9355933705,moderate_capture,55119.18730717329,0.8494448046101502,64888.48599464924,635461.8552310299,662283.6947627277,565767.8474239595,1047730.3145443932,Prevention
ECU,Ecuador,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,28640.270490660405,40634.07185396799,87729.93527389449,28640.270490660405,192675.3021541276,9628.752759526476,87729.93527389449,28640.270490660405,40181.06378729367,6981.666927348652,431813.8487241,moderate_capture,69860.71609205473,0.9756991103116338,71600.676226651,712988.7276616291,855401.2052022623,719903.527294262,617100.4176226696,AD-bio-CNG
SLV,El Salvador,L. Amer. & the Caribbean,UMIC,Prevention,6672.348757168071,5272.4788930849345,18233.378317790062,6672.348757168071,40044.73120494948,1249.3799753513786,18233.378317790062,6672.348757168071,8351.043859290165,3336.174378584035,184078.85068236943,moderate_capture,13572.563190482817,0.8136602977116196,16680.871892920175,134708.58808774798,168231.4604242611,139318.44365316292,257913.59443859596,Prevention
GRD,Grenada,L. Amer. & the Caribbean,UMIC,Prevention,145.94975999999997,465.2079123015548,272.9781397848,145.94975999999997,599.5233599603362,110.23684718148002,272.9781397848,145.94975999999997,125.02633238,72.97487999999998,2755.9074,moderate_capture,247.1286939999999,0.6772979797979797,364.8743999999999,2880.9899632367537,2905.068563714055,2563.733858339999,4100.287495359999,Prevention
GTM,Guatemala,L. Amer. & the Caribbean,UMIC,Prevention,42788.59324030345,54801.23847913023,112005.70131180069,42788.59324030345,245990.51938042263,12985.840506650233,112005.70131180069,42788.59324030345,51299.57311491631,21394.296620151727,1130776.7769636218,moderate_capture,86440.34608702247,0.8080690627202256,106971.48310075862,883266.5025941341,1061469.9429887764,889171.3923118883,1601012.259677024,Prevention
GUY,Guyana,L. Amer. & the Caribbean,HIC,Prevention,1329.8067248208915,6421.714065774168,3874.118109028204,1329.8067248208915,8508.462646271946,1521.705657605045,3874.118109028204,1329.8067248208915,1774.3793651776796,664.9033624104458,39111.9624947321,moderate_capture,2818.994696807816,0.8479411764705882,3324.5168120522285,33218.258258015005,33783.301180907736,28896.28293609136,54447.29364536662,Prevention
HTI,Haiti,L. Amer. & the Caribbean,LMIC,Prevention,13532.499344990523,68698.99960562137,50265.792192000066,13532.499344990523,110395.34759000478,16279.08924329817,50265.792192000066,13532.499344990523,23022.164510665138,6766.2496724952625,507468.7254371448,moderate_capture,33831.24836247631,1.0,33831.24836247631,386517.1895973635,411934.44833844877,345061.8176730771,691510.7165290159,Prevention
HND,Honduras,L. Amer. & the Caribbean,LMIC,Prevention,20082.72173867894,44585.13188693903,58812.436564919175,20082.72173867894,129165.76252095107,10565.005969203508,58812.436564919175,20082.72173867894,26936.601032742055,9871.16831223202,583689.5328331757,moderate_capture,42232.132686213896,0.8411635282457878,50206.80434669735,445258.2989480271,519273.9236128356,432549.00259326515,809538.3888527385,Prevention
JAM,Jamaica,L. Amer. & the Caribbean,UMIC,Prevention,5575.582857217892,29713.20198046753,20710.223743993,5575.582857217892,45484.45869811139,7040.915726880469,20710.223743993,5575.582857217892,9485.46033584194,2787.791428608946,209084.35714567095,moderate_capture,13938.957143044729,1.0,13938.957143044729,160658.83195280118,169389.17294356457,142170.39338048472,284912.28400383424,Prevention
MEX,Mexico,L. Amer. & the Caribbean,UMIC,AD-bio-CNG,326048.4723917902,689682.0621114118,580987.9341091712,326048.4723917902,1275984.365004965,163428.81123548248,580987.9341091712,326048.4723917902,266097.4633938342,122778.6720792132,4417480.305183436,moderate_capture,512653.67886967584,0.6289294044029808,815121.1809794754,5686366.154104315,6109239.645762385,5311574.562708239,6517840.290416817,Prevention
NIC,Nicaragua,L. Amer. & the Caribbean,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
PAN,Panama,L. Amer. & the Caribbean,HIC,Prevention,7165.2157598882595,8702.911909461336,20147.49105171608,7165.2157598882595,44248.5670816642,2062.2640862894136,20147.49105171608,7165.2157598882595,9227.723929984786,3582.6078799441298,203403.17259334575,moderate_capture,17913.03939972065,1.0,17913.03939972065,183449.2895267059,216932.68061261933,185666.14473897585,300850.10692782607,Prevention
PRY,Paraguay,L. Amer. & the Caribbean,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
PER,Peru,L. Amer. & the Caribbean,UMIC,Prevention,68517.74115390179,120236.41766045376,163426.25869815925,68517.74115390179,358921.99938686506,28491.52658154336,163426.25869815925,68517.74115390179,74850.63000181546,28178.83363229445,1357089.721599389,moderate_capture,145722.39213717752,0.8507133462550188,171294.35288475448,1542269.785414786,1752463.840559654,1510608.996450676,2009131.10959807,Prevention
PRI,Puerto Rico,L. Amer. & the Caribbean,HIC,AD-bio-CNG,7525.887581150084,39057.2505774223,23139.398233320124,7525.887581150084,50819.48974828791,9255.105189271057,23139.398233320124,7525.887581150084,10598.043113902691,1413.822811487733,87772.01425384368,moderate_capture,18814.71895287521,1.0,18814.71895287521,220621.99455138444,223129.128532979,194106.09909337957,126227.99472631002,AD-bio-CNG
SXM,Sint Maarten (Dutch),L. Amer. & the Caribbean,HIC,Prevention,58.77858780605551,,190.39935578260375,58.77858780605551,418.1611817087564,,190.39935578260375,58.77858780605551,87.20454011365199,16.455443427185475,1076.2735401789614,moderate_capture,146.94646951513877,1.0,146.94646951513877,,,1511.573048211058,1523.8616013984063,Prevention
KNA,St. Kitts and Nevis,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
LCA,St. Lucia,L. Amer. & the Caribbean,UMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
MAF,St. Martin (French),L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
VCT,St. Vincent and the Grenadines,L. Amer. & the Caribbean,UMIC,Prevention,117.63017623661024,446.7674928923568,291.28760541471803,117.63017623661024,639.7351965644697,105.86715861294924,291.28760541471803,117.63017623661024,133.4122248816888,58.81508811830512,2940.754405915257,moderate_capture,224.96771205251707,0.765,294.0754405915256,2603.1285946090247,2690.229139668188,2314.236482249697,4164.57875948095,Prevention
SUR,Suriname,L. Amer. & the Caribbean,UMIC,Prevention,606.48,2156.089329715974,2252.739636,606.48,4947.539157367161,510.9123978,2252.739636,606.48,1031.7741,303.24,22743.0,moderate_capture,1516.2,1.0,1516.2,16399.605693715977,18680.143123567166,15464.4819,30991.128,Prevention
TTO,Trinidad and Tobago,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
TCA,Turks and Caicos Islands,L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
URY,Uruguay,L. Amer. & the Caribbean,HIC,Prevention,9310.845705290969,4292.321784138352,15215.010987829435,9310.845705290969,33415.69591047838,1017.1194600514012,15215.010987829435,9310.845705290969,6968.605700183022,4655.422852645483,153606.29757934654,moderate_capture,12155.730385630648,0.5222181000689573,23277.114263227417,121331.65739197041,149437.912058259,125285.74089547846,219733.47087717726,Prevention
VEN,"Venezuela, RB",L. Amer. & the Caribbean,UMC (2019),Prevention,46065.58951614667,56754.66964117928,123050.82807396428,46065.58951614667,270248.18159784557,13448.730510874311,123050.82807396428,46065.58951614667,56358.33602843805,23032.794758073334,1242285.1439038513,moderate_capture,92360.77403163916,0.8019936356118081,115163.97379036668,938589.0630314492,1138633.844477241,948526.885435796,1744727.7546359682,Prevention
VIR,Virgin Islands (US),L. Amer. & the Caribbean,HIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
DZA,Algeria,Mid. East & N. Africa,LMIC,Prevention,75978.52298030355,339163.61457402277,209387.8634753657,75978.52298030355,459864.35230539035,80369.07060402543,209387.8634753657,75978.52298030355,95901.43971179202,37989.26149015177,2113918.582919736,moderate_capture,158084.34620095414,0.832258064516129,189946.30745075885,1849733.437765038,1890065.1048923803,1624056.2469545892,2973897.4262529267,Prevention
BHR,Bahrain,Mid. East & N. Africa,HIC,Prevention,5474.655989916001,31284.981300569507,13556.890627828992,5474.655989916001,29774.07870907982,7413.368542345004,13556.890627828992,5474.655989916001,6209.172335229731,2737.3279949580005,136866.39974790002,moderate_capture,10470.27958071435,0.765,13686.63997479,131644.73251091267,122720.46137707795,107707.46950294242,193824.7206669861,Prevention
DJI,Djibouti,Mid. East & N. Africa,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
EGY,"Egypt, Arab Rep.",Mid. East & N. Africa,LMIC,Prevention,109901.2919794853,526217.6907489377,361120.2169939839,109901.2919794853,793103.8214727187,124693.87907074098,361120.2169939839,109901.2919794853,165396.1607131648,54950.64598974265,3645764.012781003,moderate_capture,245692.79216567628,0.8942307692307692,274753.22994871327,2838235.052517512,2980427.3041705517,2507741.418049393,4982332.802162282,Prevention
IRN,"Iran, Islamic Rep.",Mid. East & N. Africa,LMIC,Prevention,130429.02336806234,646231.49016977,385738.7326104011,130429.02336806234,847171.7963340975,153132.65346941722,385738.7326104011,130429.02336806234,176671.65229130688,65214.51168403117,3894305.3407341703,moderate_capture,283165.9479312497,0.8684139177586987,326072.55842015584,3341338.2710513654,3389145.9237462757,2904173.86120069,5434728.097480169,Prevention
IRQ,Iraq,Mid. East & N. Africa,UMIC,Prevention,129449.0962230432,651528.7069786683,370074.24062288424,129449.0962230432,812768.9358126235,154387.89540406247,370074.24062288424,129449.0962230432,169497.1804330875,63853.43624837089,3685877.1345206434,moderate_capture,271856.06946834736,0.8400400694955316,323622.74055760796,3239248.502171404,3246100.8356012967,2788296.8553825323,5144870.039162835,Prevention
ISR,Israel,Mid. East & N. Africa,HIC,Prevention,24191.710560000007,89327.46570054756,59905.93285972803,24191.710560000007,131567.33421194734,21167.262905788815,59905.93285972803,24191.710560000007,27437.431726800012,12095.855280000003,604792.7640000003,moderate_capture,46266.64644600001,0.765,60479.27640000002,532802.6461732996,553875.2517789106,475943.68160568015,856483.3206662404,Prevention
JOR,Jordan,Mid. East & N. Africa,LMIC,Prevention,18461.282824756025,74652.55451713059,54159.97125199658,18461.282824756025,118947.86874124712,17689.858719938464,54159.97125199658,18461.282824756025,24805.731963671387,9053.12907752459,536268.155547635,moderate_capture,39478.74327140134,0.8553846153846153,46153.20706189006,450021.3100579806,476626.76556215866,404722.9948291752,746902.4350325887,Prevention
KWT,Kuwait,Mid. East & N. Africa,HIC,Prevention,19944.016519950284,80406.03065217675,49387.3681083529,19944.016519950284,108466.1243983111,19053.21702208671,49387.3681083529,19944.016519950284,22619.83873637695,9972.008259975142,498600.41299875727,moderate_capture,38142.931594404916,0.765,49860.04129987571,446013.7582909494,455020.635014997,392375.25701074855,706097.96087232,Prevention
LBN,Lebanon,Mid. East & N. Africa,LMIC,Prevention,15043.141712714329,42060.57711628821,43315.502119993595,15043.141712714329,95130.89725726678,9966.781065683135,43315.502119993595,15043.141712714329,19838.871968027328,7521.570856357166,437300.6311835562,moderate_capture,31750.21232708208,0.8442441860465115,37607.85428178582,344187.3851149476,387290.9241902431,325603.43815062573,610021.7862428827,Prevention
LBY,Libya,Mid. East & N. Africa,UMIC,Prevention,26943.110854588624,182381.15598413823,85904.58207195428,26943.110854588624,188666.40281294132,43217.50144260804,85904.58207195428,26943.110854588624,39345.03634452266,13471.555427294312,867267.5167786039,moderate_capture,67357.77713647156,1.0,67357.77713647156,829329.1891569946,792396.9345431896,693507.578900288,1233693.8244010091,Prevention
MLT,Malta,Mid. East & N. Africa,HIC,Prevention,1179.503235638986,3696.2661969466153,2891.9110184501046,1179.503235638986,6351.307880749446,875.8766158533208,2891.9110184501046,1179.503235638986,1324.5200824181884,572.0751388112795,28320.806107518827,moderate_capture,2282.8721745814096,0.7741808943303771,2948.7580890974655,25642.004437942247,27421.169505891754,23513.129177027546,40367.4043859421,Prevention
MAR,Morocco,Mid. East & N. Africa,LMIC,Prevention,61842.38331960066,243422.32674384952,143705.8509346834,61842.38331960066,315611.40634279425,57681.972133844014,143705.8509346834,61842.38331960066,65818.51388567085,30921.19165980033,1450812.2090889977,moderate_capture,116980.61446517381,0.7566371681415929,154605.95829900165,1372465.561190257,1386972.6686553578,1206930.57149542,2087186.7517795432,Prevention
OMN,Oman,Mid. East & N. Africa,HIC,Prevention,10189.237268917212,25668.47800966731,18415.02188270626,10189.237268917212,40443.66263747949,6082.4676728599525,18415.02188270626,10189.237268917212,8434.238171991552,4672.42757473249,170506.08741399169,moderate_capture,17194.337891297797,0.675,25473.093172293033,194327.85238428105,203020.56933923328,178640.15808532847,256291.8576860802,Prevention
QAT,Qatar,Mid. East & N. Africa,HIC,Prevention,9056.591542381662,34219.83633552718,22426.837636399716,9056.591542381662,49254.54127447296,8108.819237471424,22426.837636399716,9056.591542381662,10271.684240984538,4528.295771190831,226414.7885595416,moderate_capture,17320.73132480493,0.765,22641.478855954156,200242.5555130051,207168.44121447945,178177.8725728931,320639.5669664804,Prevention
SAU,Saudi Arabia,Mid. East & N. Africa,HIC,Prevention,161287.3521630879,443098.3172944809,247606.89294668916,161287.3521630879,543802.2126085429,104997.70145418352,247606.89294668916,161287.3521630879,113406.08343780503,80643.67608154393,2499766.7179530864,moderate_capture,192511.0310656545,0.4774361497880984,403218.3804077197,2290011.442342113,2285717.6362019917,1981113.9345565161,3547026.726950247,Prevention
SYR,Syrian Arab Republic,Mid. East & N. Africa,LIC,Prevention,19958.98072840761,120657.56107037698,69181.49721237565,19958.98072840761,151938.62661877344,28591.321792444895,69181.49721237565,19958.98072840761,31685.71985961692,9979.490364203804,698436.1467953767,moderate_capture,47546.24718658332,0.9528792643987231,49897.451821019014,568779.233248028,571468.9770039796,485617.44953040977,957087.73149039,Prevention
TUN,Tunisia,Mid. East & N. Africa,LMIC,Prevention,18788.645520005648,72877.57355745685,50403.516476289165,18788.645520005648,110697.82208752396,17269.254728416596,50403.516476289165,18788.645520005648,23085.243415656943,9394.322760002826,508859.1495001532,moderate_capture,37773.00609751136,0.8041666666666667,46971.61380001412,433444.36342209124,453995.3572237417,387885.06292526657,714344.302670615,Prevention
ARE,United Arab Emirates,Mid. East & N. Africa,HIC,Prevention,13844.056687456885,48942.97204373364,34282.03757514949,13844.056687456885,75291.3122257438,11597.650829066692,34282.03757514949,13844.056687456885,15701.46762635735,6922.0283437284415,346101.4171864221,moderate_capture,26476.758414761287,0.765,34610.141718642204,302728.066021187,317478.75537413044,272365.6639262455,490134.9829627235,Prevention
PSE,West Bank and Gaza,Mid. East & N. Africa,UMIC,Prevention,8023.674669109201,26849.271209848925,22794.526282469487,8023.674669109201,50062.070890891315,6362.271425374323,22794.526282469487,8023.674669109201,10440.08879862462,4011.8373345546006,230126.86550972713,moderate_capture,16733.422747425204,0.8342024539877299,20059.186672773,186114.38441936567,202964.91267503373,171619.5506933616,321156.6852557202,Prevention
YEM,"Yemen, Rep.",Mid. East & N. Africa,LIC,Prevention,32626.37494366487,166255.12126928355,111335.81847450252,32626.37494366487,244519.30117330415,39396.23534309174,111335.81847450252,32626.37494366487,50992.761022425235,16313.187471832434,1124013.8359094467,moderate_capture,76890.60180869683,0.9426802939825447,81565.93735916217,891489.0504734024,930356.9950343311,785576.9866561961,1542298.7097487573,Prevention
BMU,Bermuda,N. Amer.,HIC,Prevention,29.353973285424548,120.92590145853887,72.68924404669681,29.353973285424548,159.64245290193412,28.654908411632164,72.68924404669681,29.353973285424548,33.292298034552346,14.676986642712274,733.8493321356137,moderate_capture,56.13947390837444,0.7649999999999999,73.38493321356137,659.0341335349559,669.095776566719,577.5051780885615,1039.2480701971706,Prevention
CAN,Canada,N. Amer.,HIC,Prevention,74703.26181105523,73045.96921796729,177927.22469608622,74703.26181105523,390769.48675197543,17309.158191369046,177927.22469608622,74703.26181105523,81492.19696434645,32905.09737305486,1582460.09284211,moderate_capture,142869.9882136431,0.765,186758.15452763805,1449544.2162863181,1749958.5756289572,1472933.2748000906,2267149.3589806356,Prevention
USA,United States,N. Amer.,HIC,AD-bio-CNG,1017722.810686014,1416751.9709542491,1350481.8302432313,1017722.810686014,2965971.57952312,335717.14148943155,1350481.8302432313,1017722.810686014,618532.2762996666,326154.4912584259,8738750.635925846,moderate_capture,1144938.1620217657,0.44999999999999996,2544307.026715035,12523197.343507826,13736699.810587266,11838394.926497143,12730881.608928978,AD-bio-CNG
AFG,Afghanistan,S. Asia,LIC,Prevention,10840.701225777586,10759.61094243275,33672.72353312813,10840.701225777586,73953.11715257188,2549.624707208951,33672.72353312813,10840.701225777586,15422.396562272812,5212.5288751043,326915.9348082113,moderate_capture,24176.865062250443,0.8920775347912525,27101.75306444396,240131.17928658947,300775.0607895196,247621.89531501202,453395.3883311417,Prevention
BGD,Bangladesh,S. Asia,LMIC,Prevention,64831.55048531499,287818.6812138868,166439.2335951746,64831.55048531499,365539.1916468709,68202.24492738988,166439.2335951746,64831.55048531499,76230.59838032299,26575.965648260502,1377606.2346629996,moderate_capture,131530.93609309214,0.8115242353976109,162078.87621328747,1552436.0323115548,1561954.297817149,1354825.9863125193,1964229.728175291,Prevention
BTN,Bhutan,S. Asia,LMIC,Prevention,211.9526417353616,37.617985082308046,609.6070119976782,211.9526417353616,1338.8385032455233,8.914053185977437,609.6070119976782,211.9526417353616,279.20524684974896,104.32945546196147,6058.774755831996,moderate_capture,449.2074108348888,0.8477505298485633,529.881604338404,4315.387602968219,5607.6940679454565,4608.17138303384,8464.488307021962,Prevention
IND,India,S. Asia,LMIC,Prevention,550174.2666066446,2535491.4873683867,1405409.7420770384,550174.2666066446,3086606.0240400676,600816.4956613919,1405409.7420770384,550174.2666066446,643689.7316449437,275087.1333033222,14188605.39996202,moderate_capture,1252977.5233041646,0.9109677419354839,1375435.6665166114,14762477.198840663,14712775.239850953,12988705.721904371,21004803.126736674,Prevention
MDV,Maldives,S. Asia,UMIC,Prevention,1166.4632402439345,6582.623600388583,4209.228826679743,1166.4632402439345,9244.443569739124,1559.835189172071,4209.228826679743,1166.4632402439345,1927.8629518202997,531.8782048389987,38753.45433253972,moderate_capture,2916.158100609836,1.0,2916.158100609836,34101.19490834386,35203.17968852232,29799.93718281472,53220.54150416049,Prevention
NPL,Nepal,S. Asia,LMIC,Prevention,11459.472297608392,1938.0812928899525,32455.68957365725,11459.472297608392,71280.2280738236,459.2526602838713,32455.68957365725,11459.472297608392,14864.984556848092,5729.736148804194,327663.1423258212,moderate_capture,26873.734416989137,0.93804439573008,28648.680744020978,261868.62217607457,330751.5162967244,277521.2458999938,473856.2575542421,Prevention
PAK,Pakistan,S. Asia,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
LKA,Sri Lanka,S. Asia,LMIC,Prevention,10962.302583294148,42642.57371423592,40671.70535835167,10962.302583294148,89324.50587793744,10104.692456120789,40671.70535835167,10962.302583294148,18627.99034605279,5481.151291647074,410609.6329034414,moderate_capture,27376.623937841025,0.9989369926555856,27405.756458235363,299828.53679959464,336405.7765071754,279229.6780976576,559538.4671252966,Prevention
AGO,Angola,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
BEN,Benin,Sub-Saharan Africa,LMIC,Prevention,7004.697267770235,26425.185820443297,17345.731844179438,7004.697267770235,38095.25350415074,6261.779075550526,17345.731844179438,7004.697267770235,7944.494151196076,3502.3486338851176,175117.43169425588,moderate_capture,17511.743169425587,1.0,17511.743169425587,199607.21965961423,205015.50826777116,182583.27153215432,270381.3145359311,Prevention
BWA,Botswana,Sub-Saharan Africa,UMIC,Prevention,376.6654799869352,2195.525900079995,1013.231223867532,376.6654799869352,2225.290963696466,520.2573875682784,1013.231223867532,376.6654799869352,464.06860224384184,188.33273999346756,10229.285868710696,moderate_capture,758.5672273197672,0.8055606554081659,941.6636999673378,9435.506109451531,8945.013785499725,7789.142830995226,14355.89158533023,Prevention
BFA,Burkina Faso,Sub-Saharan Africa,LIC,Prevention,1078.9246819556406,5077.738770583602,3496.83773387472,1078.9246819556406,7679.867366307673,1203.2338618468289,3496.83773387472,1078.9246819556406,1601.5817132427055,539.4623409778203,35303.05025516618,moderate_capture,2538.8446422268667,0.94125,2697.3117048891013,29203.53074413719,30602.425478014437,26021.047994185603,49114.36510888033,Prevention
BDI,Burundi,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
CPV,Cabo Verde,Sub-Saharan Africa,LMIC,Prevention,269.0740934485722,1138.8800560544023,928.1719509038784,269.0740934485722,2038.481055902551,269.8719075438325,928.1719509038784,269.0740934485722,425.1107247305046,134.5370467242861,9370.55234527196,moderate_capture,628.7019683461832,0.9346153846153846,672.6852336214306,7050.985520756997,7680.714613061312,6415.166690875969,12790.691053075197,Prevention
CMR,Cameroon,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
CAF,Central African Republic,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
TCD,Chad,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
COM,Comoros,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,LIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
COG,"Congo, Rep.",Sub-Saharan Africa,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
CIV,Côte d’Ivoire,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
GNQ,Equatorial Guinea,Sub-Saharan Africa,UMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
ERI,Eritrea,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
SWZ,Eswatini,Sub-Saharan Africa,LMIC,Prevention,1194.823590212057,962.5901219394548,2958.741656442118,1194.823590212057,6498.083474827605,228.0977974894328,2958.741656442118,1194.823590212057,1355.1290885655085,597.4117951060284,29870.58975530143,moderate_capture,2729.0503473611616,0.9136245282458175,2987.0589755301426,27695.91624478677,33003.31180018549,28336.938690723928,44716.62364494614,Prevention
ETH,Ethiopia,Sub-Saharan Africa,LIC,Prevention,30835.27307593556,5833.0174973919065,96893.36916971151,30835.27307593556,212800.3300494953,1382.20662517468,96893.36916971151,30835.27307593556,44377.99520789666,15417.636537967775,978207.0949573104,moderate_capture,68716.74735649608,0.8914044274850149,77088.1826898389,656577.8595663578,862162.9654932865,703260.2160307807,1352026.200576649,Prevention
GAB,Gabon,Sub-Saharan Africa,UMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
GMB,"Gambia, The",Sub-Saharan Africa,LIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
GHA,Ghana,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
GIN,Guinea,Sub-Saharan Africa,LMIC,Prevention,10368.887779917462,12142.70573757922,25676.476809409614,10368.887779917462,56391.50322020788,2877.3663589270964,25676.476809409614,10368.887779917462,11760.046890389724,5184.443889958731,259222.1944979366,moderate_capture,25922.219449793654,1.0,25922.219449793654,268499.9765419246,309871.40766562615,270273.7007233653,400239.0683048141,Prevention
GNB,Guinea-Bissau,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
KEN,Kenya,Sub-Saharan Africa,LMIC,Prevention,22687.321232529695,17598.857718201834,62832.52434875473,22687.321232529695,137994.80845627983,4170.26997509978,62832.52434875473,22687.321232529695,28777.835762580995,11343.660616264848,634338.7750752608,moderate_capture,46545.8218375279,0.8206490552227779,56718.30308132424,461184.87496175076,577410.5557247289,477640.7058297227,887548.0458714126,Prevention
LSO,Lesotho,Sub-Saharan Africa,LMIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
LBR,Liberia,Sub-Saharan Africa,LIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
MDG,Madagascar,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
MWI,Malawi,Sub-Saharan Africa,LIC,Prevention,23561.05758180415,8150.730148503763,58344.24688982164,23561.05758180415,128137.50931600768,1931.417695268396,58344.24688982164,23561.05758180415,26722.166140696216,11780.528790902075,589026.4395451039,moderate_capture,58902.64395451038,1.0,58902.64395451038,590667.2494837551,708722.6109559906,614138.6000843766,909456.8226576403,Prevention
MLI,Mali,Sub-Saharan Africa,LIC,,,,,,,,,,,,,moderate_capture,,,,,,,,
MRT,Mauritania,Sub-Saharan Africa,LMIC,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,moderate_capture,,,,,,,,
