iso3,country,region,income_2022,ofmsw_food_green_2022_tpy,ofmsw_food_green_2022_to_landfill_dump_uncollected_tpy,electricity_carbon_intensity_2022_gco2_kwh,ad_screen_net_gwp100_benefit_tco2e,bio_cng_screen_net_gwp100_benefit_tco2e,compost_screen_net_gwp100_benefit_tco2e,prevention_screen_net_gwp100_benefit_tco2e,best_four_pathway_screen,best_four_pathway_benefit_tco2e,ad_screen_diverted_ofmsw_tpy,bio_cng_screen_diverted_ofmsw_tpy,compost_screen_diverted_ofmsw_tpy,compost_nutrient_credit_tco2e,ad_electricity_nutrient_credit_tco2e,bio_cng_nutrient_credit_tco2e,ad_screen_net_gwp100_benefit_with_nutrients_tco2e,bio_cng_screen_net_gwp100_benefit_with_nutrients_tco2e,compost_screen_net_gwp100_benefit_with_nutrients_tco2e,prevention_screen_net_gwp100_benefit_with_nutrients_tco2e,best_four_pathway_with_nutrients,best_four_pathway_with_nutrients_benefit_tco2e,nutrient_credit_assumption_note,nutrient_credit_factor_sources
NRU,Nauru,E. Asia & Pacific,HIC,75.25735075162699,75.25735075162699,750.0,25.46885083428456,25.076859717288695,22.393426774952616,34.286044884829224,Prevention,34.286044884829224,30.102940300650797,30.102940300650797,30.102940300650797,0.1712556273704024,0.9946011475335023,0.9946011475335023,26.46345198181806,26.071460864822196,22.56468240232302,34.286044884829224,Prevention,34.286044884829224,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
NCL,New Caledonia,E. Asia & Pacific,HIC,0.0,,566.34,,,,,,,,,,,,,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
NZL,New Zealand,E. Asia & Pacific,HIC,531191.75,482322.109,103.12,167296.96063430805,194101.0753650058,171286.952469758,142707.59465006663,AD-bio-CNG,194101.0753650058,192928.8436,192928.8436,192928.8436,1097.5721912404,6374.368992544,6374.368992544,173671.32962685206,200475.4443575498,172384.5246609984,142707.59465006663,AD-bio-CNG,200475.4443575498,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
MNP,Northern Mariana Islands,E. Asia & Pacific,HIC,4535.104574473975,4532.459611956062,,,,1417.7080420237364,2099.435292258048,Prevention,2099.435292258048,1812.983844782425,1812.983844782425,1812.983844782425,10.314065092967216,59.90098623161132,59.90098623161132,,,1428.0221071167036,2099.435292258048,Prevention,2099.435292258048,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
PLW,Palau,E. Asia & Pacific,UMIC,6283.763119860084,5768.494544031557,,,,1766.257157207474,2556.461309105872,Prevention,2556.461309105872,2307.397817612623,2307.397817612623,2307.397817612623,13.126786184398213,76.23642389392104,76.23642389392104,,,1779.3839433918722,2556.461309105872,Prevention,2556.461309105872,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
PNG,Papua New Guinea,E. Asia & Pacific,LMIC,667707.2011297392,667707.2011297392,529.41,161260.73794506796,171622.39463784822,145162.91076989903,277437.3632275592,Prevention,277437.3632275592,267082.8804518957,267082.8804518957,267082.8804518957,1519.4345068908347,8824.418370130634,8824.418370130634,170085.1563151986,180446.81300797887,146682.34527678986,277437.3632275592,Prevention,277437.3632275592,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
PHL,Philippines,E. Asia & Pacific,LMIC,9122960.672342671,9122960.672342671,602.51,2677316.433420916,2756227.193566935,2406712.1985599366,4002326.0483580623,Prevention,4002326.0483580623,3649184.268937069,3649184.268937069,3649184.268937069,20760.209305982986,120569.04824568075,120569.04824568075,2797885.4816665966,2876796.2418126157,2427472.4078659196,4002326.0483580623,Prevention,4002326.0483580623,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
WSM,Samoa,E. Asia & Pacific,LMIC,12866.873209760346,12068.149188391262,375.0,3197.1498555680714,3559.518239467395,3047.747189581209,3850.94901531752,Prevention,3850.94901531752,4827.259675356505,4827.259675356505,4827.259675356505,27.462280293103163,159.49265967377892,159.49265967377892,3356.6425152418506,3719.0108991411735,3075.209469874312,3850.94901531752,Prevention,3850.94901531752,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
SGP,Singapore,E. Asia & Pacific,HIC,250329.80665393485,12516.490332696743,504.22,5942.719327290355,6166.578648475177,5664.907761233479,5246.425572315886,AD-bio-CNG,6166.578648475177,5006.596133078698,5006.596133078698,5006.596133078698,28.482525401084708,165.41793623692018,165.41793623692018,6108.1372635272755,6331.9965847120975,5693.390286634563,5246.425572315886,AD-bio-CNG,6331.9965847120975,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
SLB,Solomon Islands,E. Asia & Pacific,LMIC,142953.1341237937,142953.13412379374,636.36,50806.089811858765,51587.91409925135,46198.255677607056,66957.86415365407,Prevention,66957.86415365407,57181.2536495175,57181.2536495175,57181.2536495175,325.3041520121051,1889.268620580058,1889.268620580058,52695.35843243882,53477.182719831406,46523.55982961916,66957.86415365407,Prevention,66957.86415365407,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TWN,"Taiwan, China",E. Asia & Pacific,HIC,2475615.222649922,52781.5718598915,639.23,27255.08779052151,27529.52166596867,25542.263007498485,23775.42898018231,AD-bio-CNG,27529.52166596867,21112.6287439566,21112.6287439566,21112.6287439566,120.1097449243691,697.5612537003261,697.5612537003261,27952.649044221835,28227.082919668996,25662.372752422852,23775.42898018231,AD-bio-CNG,28227.082919668996,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
THA,Thailand,E. Asia & Pacific,UMIC,17370307.23023531,11241714.788725393,560.29,3305984.331470073,3447818.088868372,3008587.032360583,4877103.086213104,Prevention,4877103.086213104,4496685.915490157,4496685.915490157,4496685.915490157,25581.646173223504,148570.50264779478,148570.50264779478,3454554.834117868,3596388.591516167,3034168.6785338065,4877103.086213104,Prevention,4877103.086213104,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TLS,Timor-Leste,E. Asia & Pacific,LMIC,118023.35579841454,118023.35579841454,666.67,40992.52926359205,41301.88333310037,36916.52546018608,54668.41840582562,Prevention,54668.41840582562,47209.342319365824,47209.342319365824,47209.342319365824,268.5739484548722,1559.7966702318467,1559.7966702318467,42552.32593382389,42861.680003332214,37185.099408640956,54668.41840582562,Prevention,54668.41840582562,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TON,Tonga,E. Asia & Pacific,UMIC,3691.0085231525054,3355.1267475456275,625.0,1375.3302914021851,1397.2610650653442,1270.0790963538511,1664.409209957662,Prevention,1664.409209957662,1342.0506990182512,1342.0506990182512,1342.0506990182512,7.6349264267148325,44.34135509556301,44.34135509556301,1419.671646497748,1441.602420160907,1277.714022780566,1664.409209957662,Prevention,1664.409209957662,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
TUV,Tuvalu,E. Asia & Pacific,UMIC,625.1651327389554,585.9638611742942,,,,155.57200602631843,257.5626454407386,Prevention,257.5626454407386,234.38554446971767,234.38554446971767,234.38554446971767,1.3334193624882238,7.744098389279473,7.744098389279473,,,156.90542538880666,257.5626454407386,Prevention,257.5626454407386,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
VUT,Vanuatu,E. Asia & Pacific,LMIC,14952.672477129294,14701.600760859512,500.0,3320.5783378311203,3589.348123882097,2998.979539207732,6010.014391039369,Prevention,6010.014391039369,5880.640304343805,5880.640304343805,5880.640304343805,33.4549626914119,194.29635565551933,194.29635565551933,3514.8746934866394,3783.644479537616,3032.434501899144,6010.014391039369,Prevention,6010.014391039369,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
VNM,Viet Nam,E. Asia & Pacific,LMIC,11589491.802357044,8373407.827202965,415.41,2811530.155647206,3031163.4772746833,2682165.0696756374,3910085.923262824,Prevention,3910085.923262824,3349363.130881186,3349363.130881186,3349363.130881186,19054.52685158307,110662.95784431438,110662.95784431438,2922193.1134915203,3141826.4351189975,2701219.5965272207,3910085.923262824,Prevention,3910085.923262824,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ALB,Albania,Eur. & Cent. Asia,UMIC,446211.746173967,350707.7656085401,24.39,100664.69648274282,122748.98802625686,105663.29992409018,160430.54598957323,Prevention,160430.54598957323,140283.10624341606,140283.10624341606,140283.10624341606,798.0705914187939,4634.953830282466,4634.953830282466,105299.65031302528,127383.94185653933,106461.37051550898,160430.54598957323,Prevention,160430.54598957323,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
AND,Andorra,Eur. & Cent. Asia,HIC,8226.856689609853,205.6714172402463,,,,64.33196259857664,95.26700046568212,Prevention,95.26700046568212,82.26856689609853,82.26856689609853,82.26856689609853,0.4680258770719046,2.7181534502470956,2.7181534502470956,,,64.79998847564855,95.26700046568212,Prevention,95.26700046568212,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
ARM,Armenia,Eur. & Cent. Asia,UMIC,298311.3840000001,297714.7612320001,240.89,76003.26544194102,88694.25023852896,75350.45572230131,105977.10425576755,Prevention,105977.10425576755,119085.90449280004,119085.90449280004,119085.90449280004,677.4797106595395,3934.5982844421133,3934.5982844421133,79937.86372638313,92628.84852297106,76027.93543296085,105977.10425576755,Prevention,105977.10425576755,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
AUT,Austria,Eur. & Cent. Asia,HIC,0.0,0.0,140.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
AZE,Azerbaijan,Eur. & Cent. Asia,UMIC,1797294.9113208172,1532086.0742063175,671.39,470107.35916772054,473443.6729601591,416646.5835184484,678374.9597560934,Prevention,678374.9597560934,612834.4296825271,612834.4296825271,612834.4296825271,3486.4150704638964,20248.049556710692,20248.049556710692,490355.40872443124,493691.7225168698,420132.9985889123,678374.9597560934,Prevention,678374.9597560934,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BLR,Belarus,Eur. & Cent. Asia,UMIC,0.0,0.0,439.22,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BEL,Belgium,Eur. & Cent. Asia,HIC,3098766.7395,35626.93037795307,139.4,12395.317623011966,14253.765797612254,12591.856591662685,16196.821853355395,Prevention,16196.821853355395,14250.772151181229,14250.772151181229,14250.772151181229,81.07264276807001,470.8455118750278,470.8455118750278,12866.163134886994,14724.611309487282,12672.929234430754,16196.821853355395,Prevention,16196.821853355395,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BIH,Bosnia and Herzegovina,Eur. & Cent. Asia,UMIC,0.0,0.0,683.18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
BGR,Bulgaria,Eur. & Cent. Asia,UMIC,772338.0725474465,502343.4529608504,476.33,198389.4888944126,208690.4100468438,188303.8984644253,106655.1037808814,AD-bio-CNG,208690.4100468438,200937.38118434016,200937.38118434016,200937.38118434016,1143.132761557711,6638.9710743306,6638.9710743306,205028.4599687432,215329.3811211744,189447.031225983,106655.1037808814,AD-bio-CNG,215329.3811211744,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CHI,Channel Islands,Eur. & Cent. Asia,HIC,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
HRV,Croatia,Eur. & Cent. Asia,HIC,682974.6546000001,412614.4708300344,244.68,215674.6015387974,233116.59351035912,214651.0580802475,198037.27420400223,AD-bio-CNG,233116.59351035912,165045.78833201376,165045.78833201376,165045.78833201376,938.9454898208263,5453.112846489736,5453.112846489736,221127.71438528714,238569.70635684885,215590.0035700683,198037.27420400223,AD-bio-CNG,238569.70635684885,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CYP,Cyprus,Eur. & Cent. Asia,HIC,255927.768,211961.35300637237,555.13,71823.70596392044,74600.73406935394,66299.39160686322,98180.4987125517,Prevention,98180.4987125517,84784.54120254895,84784.54120254895,84784.54120254895,482.339254901301,2801.281241332217,2801.281241332217,74624.98720525266,77402.01531068617,66781.73086176453,98180.4987125517,Prevention,98180.4987125517,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
CZE,Czech Republic,Eur. & Cent. Asia,HIC,2189387.1870031357,994947.2555614308,488.36,548594.9100421346,567872.3897314213,527710.0748772273,569109.8301811385,Prevention,569109.8301811385,397978.9022245724,397978.9022245724,397978.9022245724,2264.1019747555924,13149.222929499869,13149.222929499869,561744.1329716344,581021.6126609212,529974.176851983,569109.8301811385,AD-bio-CNG,581021.6126609212,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
DNK,Denmark,Eur. & Cent. Asia,HIC,2159383.0468753106,23497.616987983583,203.64,14607.807462857496,15691.706973680515,14622.771349647985,7160.027796917638,AD-bio-CNG,15691.706973680515,9399.046795193432,9399.046795193432,9399.046795193432,53.47117721785543,310.544506113191,310.544506113191,14918.351968970686,16002.251479793706,14676.24252686584,7160.027796917638,AD-bio-CNG,16002.251479793706,Conservative screening nutrient credit; phosphate treated as reported kg phosphate; not central manuscript result.,N=generic_screening_default; P=generic_screening_default; K=generic_screening_default; compost_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; compost_K=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_N=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_P=ecoinvent_3.12_cutoff_ecoinvent_documentation; digestate_K=ecoinvent_3.12_cutoff_ecoinvent_documentation
